student_id,archetype,mood_score,sleep_hours,study_hours,attendance_pct,internal_marks_avg,days_to_next_exam,assignment_deadlines,placement_anxiety,gate_cat_prep,family_stress,social_isolation,physical_activity_hrs,social_media_hours,burnout_score,burnout_risk_level
STU-7484,overworked,7.1,5.0,11.6,85.1,57.4,20,3,0,1,0,0,0.4,2.5,48.9,Moderate
STU-7485,overworked,7.1,3.0,10.7,84.9,50.1,49,6,0,0,1,0,0.4,1.9,58.69,High
STU-7486,overworked,4.2,5.8,11.0,74.1,83.0,58,4,1,0,0,0,0.3,3.3,59.22,High
STU-7487,balanced,8.1,7.5,4.9,96.9,82.1,39,8,0,1,1,0,1.0,2.7,37.93,Moderate
STU-7488,struggling,5.0,4.0,2.1,51.4,47.4,56,2,0,0,1,0,0.5,4.4,60.26,High
STU-7489,balanced,6.2,8.0,5.4,66.3,74.9,0,8,0,0,1,1,1.0,1.9,54.51,Moderate
STU-7490,overworked,7.4,4.8,9.2,74.8,74.7,10,8,0,1,1,0,0.5,1.9,59.3,High
STU-7491,balanced,6.9,7.7,4.0,79.3,73.4,31,3,0,0,0,0,1.8,2.5,23.13,Low
STU-7492,balanced,6.2,7.0,7.8,80.8,76.0,73,5,0,1,0,0,1.3,1.3,34.69,Moderate
STU-7493,balanced,6.4,6.8,6.0,83.4,79.1,75,2,1,0,0,0,2.1,3.4,33.73,Moderate
STU-7494,struggling,5.4,5.3,5.1,74.5,45.7,83,4,0,0,1,0,0.9,7.1,56.78,High
STU-7495,high_achiever,8.3,6.8,7.2,94.9,86.5,27,6,1,0,1,0,1.2,1.4,37.2,Moderate
STU-7496,high_achiever,9.3,6.6,6.7,92.5,78.5,14,6,1,1,0,0,1.4,1.5,35.36,Moderate
STU-7497,balanced,6.9,5.8,7.8,84.6,90.5,40,7,1,1,0,0,1.1,2.2,48.92,Moderate
STU-7498,high_achiever,8.3,6.3,5.0,100.0,81.4,22,6,1,1,0,0,2.1,1.2,39.78,Moderate
STU-7499,at_risk,3.2,4.3,1.3,43.9,34.9,68,3,1,0,0,1,0.2,6.0,83.7,Critical
STU-7500,struggling,2.8,3.6,4.3,53.6,38.8,15,6,1,0,1,0,0.3,1.5,76.4,Critical
STU-7501,overworked,5.6,5.6,10.0,65.2,68.1,61,1,0,0,0,0,0.6,2.5,40.66,Moderate
STU-7502,high_achiever,8.1,7.1,5.8,81.2,95.6,7,2,1,0,1,0,1.1,1.2,37.09,Moderate
STU-7503,high_achiever,7.9,7.2,5.2,89.0,94.9,86,5,0,0,0,0,1.3,1.8,24.35,Low
STU-7504,struggling,4.5,3.9,2.7,71.7,45.5,6,1,0,0,0,0,0.4,5.0,72.77,High
STU-7505,overworked,5.3,6.2,10.6,76.8,57.6,43,6,1,1,0,0,0.4,2.9,57.53,High
STU-7506,struggling,5.3,6.1,3.6,73.0,53.7,68,1,1,1,0,0,0.5,7.0,56.13,High
STU-7507,high_achiever,7.2,7.4,8.7,84.0,94.4,63,6,0,1,0,0,0.0,1.7,38.89,Moderate
STU-7508,overworked,4.4,4.3,8.5,76.0,89.9,67,8,1,1,0,1,0.6,3.3,70.32,High
STU-7509,struggling,4.3,3.2,3.1,55.4,57.9,11,8,0,0,0,0,0.1,3.5,72.34,High
STU-7510,balanced,7.1,6.4,4.5,76.4,81.5,85,7,0,0,0,0,1.4,1.3,28.8,Low
STU-7511,high_achiever,6.9,6.2,7.1,86.6,98.1,32,7,1,1,0,0,1.2,1.4,44.93,Moderate
STU-7512,balanced,5.8,6.0,7.1,95.1,57.3,21,1,1,0,1,0,1.4,2.6,43.22,Moderate
STU-7513,balanced,8.7,7.6,6.0,80.0,75.7,80,1,0,0,0,0,1.0,2.0,18.2,Low
STU-7514,high_achiever,7.5,5.1,6.8,85.9,78.3,48,7,1,1,0,0,0.7,1.8,46.54,Moderate
STU-7515,struggling,2.7,5.3,2.4,48.5,61.7,38,0,1,1,1,0,0.3,4.9,72.74,High
STU-7516,high_achiever,8.1,7.0,6.9,83.5,86.8,77,3,0,0,0,0,0.9,1.8,22.23,Low
STU-7517,balanced,6.9,5.8,6.4,91.8,71.1,85,1,0,1,1,0,1.1,1.3,37.29,Moderate
STU-7518,balanced,7.9,6.6,6.1,81.9,81.0,9,7,1,1,0,0,1.0,2.5,51.45,Moderate
STU-7519,balanced,5.5,6.9,5.4,76.3,78.3,34,6,0,1,0,0,1.6,0.6,33.62,Moderate
STU-7520,overworked,8.0,4.8,9.6,67.3,70.4,3,8,0,0,1,0,0.8,2.6,62.11,High
STU-7521,overworked,2.8,5.7,9.5,71.9,76.4,65,1,0,0,0,0,0.1,2.6,48.81,Moderate
STU-7522,struggling,4.2,4.0,2.6,66.6,46.8,32,0,1,0,1,1,1.0,2.7,65.89,High
STU-7523,overworked,5.9,5.2,8.7,90.3,76.7,21,1,1,0,0,0,0.6,1.7,42.8,Moderate
STU-7524,high_achiever,8.2,5.7,7.8,90.5,91.4,19,0,0,1,0,0,0.8,2.3,33.22,Moderate
STU-7525,high_achiever,8.2,6.0,7.3,88.3,75.8,74,4,0,1,0,0,0.9,2.0,33.56,Moderate
STU-7526,at_risk,2.2,3.2,5.4,57.1,18.9,79,0,1,0,0,1,0.0,5.4,85.84,Critical
STU-7527,balanced,7.3,6.5,4.9,83.2,62.7,48,3,1,0,0,0,0.3,2.5,38.56,Moderate
STU-7528,high_achiever,8.1,6.7,6.8,100.0,86.2,73,3,1,0,0,0,2.0,2.4,29.47,Low
STU-7529,high_achiever,7.6,6.5,6.5,93.3,89.0,6,4,0,1,0,0,0.5,2.7,45.08,Moderate
STU-7530,overworked,1.5,4.9,7.8,77.5,70.7,20,6,0,0,0,1,0.5,3.0,58.5,High
STU-7531,overworked,5.0,5.7,8.5,59.2,76.2,87,6,0,1,0,0,0.2,1.7,53.48,Moderate
STU-7532,overworked,5.5,6.0,7.6,100.0,55.9,14,1,1,1,0,0,0.3,1.5,49.55,Moderate
STU-7533,high_achiever,7.8,6.6,7.3,97.5,85.9,84,0,1,0,1,0,1.6,0.5,29.47,Low
STU-7534,struggling,4.2,4.9,2.7,61.9,64.9,54,7,0,0,1,1,0.5,4.3,64.22,High
STU-7535,struggling,5.1,3.0,2.3,73.1,31.2,43,2,0,0,0,1,0.0,3.0,64.08,High
STU-7536,overworked,3.9,5.8,9.0,95.8,71.3,30,3,1,1,0,0,0.7,2.6,54.78,Moderate
STU-7537,overworked,5.5,5.0,8.8,86.9,95.1,6,8,0,0,0,0,0.4,2.8,61.14,High
STU-7538,overworked,1.6,5.5,10.2,65.5,52.1,24,0,0,0,0,0,0.5,3.5,56.02,High
STU-7539,high_achiever,7.5,8.1,8.1,84.9,80.7,85,7,1,0,0,0,1.9,1.1,29.84,Low
STU-7540,struggling,5.0,4.2,4.2,65.5,50.3,8,3,1,0,1,0,0.7,2.9,69.87,High
STU-7541,balanced,6.6,8.3,5.3,97.4,71.6,35,0,0,0,0,0,1.2,2.5,18.65,Low
STU-7542,balanced,8.7,7.0,6.0,86.4,74.4,84,0,0,0,0,0,0.9,1.9,16.27,Low
STU-7543,balanced,5.9,6.9,7.4,94.1,82.8,18,5,0,0,0,0,0.6,2.0,31.38,Moderate
STU-7544,overworked,5.4,6.0,10.5,90.8,55.9,78,5,1,0,0,0,0.1,3.4,57.13,High
STU-7545,struggling,4.0,4.5,5.3,68.4,59.3,34,6,1,0,0,0,0.0,6.5,65.49,High
STU-7546,balanced,5.8,6.4,4.8,93.8,69.4,14,8,0,1,0,0,1.4,0.5,41.77,Moderate
STU-7547,high_achiever,7.2,6.8,7.5,94.2,87.0,24,6,0,1,0,0,1.8,1.5,36.74,Moderate
STU-7548,balanced,7.8,7.2,6.6,83.6,78.6,49,7,0,0,1,0,1.3,1.9,33.41,Moderate
STU-7549,struggling,7.4,4.9,5.4,76.4,65.1,23,6,1,1,0,0,0.5,5.8,56.67,High
STU-7550,high_achiever,7.2,6.5,5.6,93.9,87.6,88,6,0,0,0,0,1.3,1.0,30.44,Moderate
STU-7551,struggling,4.7,7.0,4.7,54.8,35.8,69,8,1,1,0,0,0.4,3.3,65.6,High
STU-7552,high_achiever,7.0,6.1,8.7,86.2,82.5,20,7,0,1,0,0,0.4,0.5,42.3,Moderate
STU-7553,high_achiever,8.0,5.7,5.2,81.6,85.9,60,5,0,1,0,0,1.4,0.7,33.42,Moderate
STU-7554,at_risk,3.6,3.3,1.8,53.7,32.7,68,1,1,0,1,0,0.0,6.8,80.14,Critical
STU-7555,struggling,1.6,3.7,4.6,75.9,46.3,68,6,0,0,0,0,0.5,6.9,67.71,High
STU-7556,overworked,6.5,6.9,8.4,75.6,86.0,73,1,0,0,0,1,0.1,2.3,36.89,Moderate
STU-7557,at_risk,3.9,2.3,1.9,32.3,20.4,10,4,1,0,1,1,0.0,5.9,100.0,Critical
STU-7558,at_risk,2.5,3.7,1.3,62.8,46.7,68,4,1,0,0,0,0.1,6.6,73.97,High
STU-7559,balanced,9.1,7.6,5.4,80.6,71.9,9,4,0,0,0,0,1.1,1.9,19.49,Low
STU-7560,balanced,7.0,6.9,5.5,83.4,75.3,25,5,0,0,0,0,1.4,1.7,28.6,Low
STU-7561,high_achiever,8.3,8.1,7.8,87.3,84.1,29,3,0,1,0,0,0.8,1.4,28.72,Low
STU-7562,balanced,6.9,6.5,6.1,75.5,68.0,39,6,0,1,0,0,1.4,0.7,34.63,Moderate
STU-7563,struggling,5.3,2.3,0.9,44.8,25.0,8,0,1,0,0,1,0.9,5.0,92.03,Critical
STU-7564,at_risk,1.2,5.7,3.0,46.1,52.6,13,7,1,0,1,1,0.2,5.2,98.19,Critical
STU-7565,overworked,4.6,4.0,11.2,72.8,83.5,0,1,0,1,0,0,0.2,1.7,71.1,High
STU-7566,struggling,2.7,3.8,4.3,76.4,55.6,64,4,0,0,0,0,0.0,3.9,55.88,High
STU-7567,overworked,8.1,6.0,11.3,70.9,57.3,11,0,1,1,0,0,0.6,1.8,55.4,High
STU-7568,balanced,7.6,6.7,6.7,70.3,75.9,88,6,0,0,0,0,1.5,2.8,29.8,Low
STU-7569,balanced,8.5,8.0,8.3,84.6,91.4,67,0,1,0,0,1,1.5,0.9,30.48,Moderate
STU-7570,overworked,4.1,6.5,9.8,64.8,78.8,2,0,0,0,0,0,0.8,1.9,50.99,Moderate
STU-7571,high_achiever,8.0,5.2,7.9,99.5,81.1,48,3,0,1,1,0,1.7,1.9,38.65,Moderate
STU-7572,balanced,7.8,8.3,5.7,85.1,70.7,55,2,0,0,0,0,1.2,2.2,18.54,Low
STU-7573,high_achiever,7.4,7.3,7.6,88.6,95.5,69,2,0,1,0,0,1.8,1.9,25.62,Low
STU-7574,high_achiever,8.1,6.9,5.1,97.0,86.3,3,1,0,0,1,0,1.4,1.2,32.93,Moderate
STU-7575,high_achiever,8.2,6.6,7.6,90.3,77.9,85,7,0,0,0,1,0.2,1.1,38.68,Moderate
STU-7576,balanced,6.2,7.8,7.2,85.8,73.7,77,3,0,0,0,0,1.6,2.5,24.31,Low
STU-7577,high_achiever,7.9,5.9,7.3,80.7,83.2,46,6,1,0,0,0,0.7,1.4,37.25,Moderate
STU-7578,overworked,2.6,4.3,8.8,88.7,63.6,41,3,0,1,0,0,0.1,1.2,58.68,High
STU-7579,high_achiever,7.6,6.7,5.1,82.2,79.6,53,8,1,0,0,0,1.6,0.9,34.0,Moderate
STU-7580,struggling,4.0,3.7,4.2,52.0,38.8,60,4,0,0,0,0,1.0,3.4,61.85,High
STU-7581,overworked,4.1,3.5,9.4,64.6,66.1,50,4,1,1,0,0,0.2,3.2,67.5,High
STU-7582,overworked,6.5,5.3,9.2,70.4,71.7,30,4,0,1,1,0,0.5,2.5,50.78,Moderate
STU-7583,overworked,3.8,5.9,9.5,71.9,60.0,46,1,0,0,0,0,0.7,3.3,45.9,Moderate
STU-7584,overworked,6.5,6.2,9.0,99.3,59.4,41,1,1,0,0,0,0.3,1.6,41.59,Moderate
STU-7585,balanced,8.9,6.8,6.0,60.0,78.4,8,4,0,0,0,0,1.6,1.9,27.54,Low
STU-7586,overworked,3.7,4.4,7.7,93.8,74.7,52,3,0,0,0,0,0.8,2.0,42.76,Moderate
STU-7587,struggling,2.9,3.9,2.8,76.7,63.0,8,8,0,1,0,1,0.4,2.3,76.1,Critical
STU-7588,struggling,3.5,6.2,4.8,63.7,26.8,62,6,0,0,0,1,0.3,3.8,65.45,High
STU-7589,at_risk,1.4,3.8,0.0,27.2,27.4,48,7,0,0,1,1,0.0,7.0,98.22,Critical
STU-7590,struggling,3.0,3.8,4.5,59.7,40.4,87,0,0,0,1,1,0.0,4.0,69.34,High
STU-7591,struggling,6.4,4.5,2.1,49.3,37.5,18,1,0,0,0,0,0.4,2.3,50.21,Moderate
STU-7592,overworked,6.4,4.4,8.0,86.4,58.7,40,1,1,1,1,0,0.3,2.3,56.25,High
STU-7593,overworked,3.7,4.4,10.0,70.7,74.5,29,8,1,1,0,0,0.3,1.7,66.62,High
STU-7594,balanced,7.4,7.9,5.6,74.3,83.7,55,8,0,0,0,1,0.8,2.8,34.93,Moderate
STU-7595,overworked,4.2,5.6,9.0,82.4,70.9,6,1,0,0,1,0,0.0,2.1,61.35,High
STU-7596,overworked,5.7,6.3,10.0,75.6,72.1,59,0,0,0,0,0,0.3,2.5,37.07,Moderate
STU-7597,balanced,6.0,7.6,8.2,86.4,58.8,23,6,0,0,0,0,1.0,1.0,32.07,Moderate
STU-7598,overworked,6.5,4.3,12.3,55.0,67.5,42,2,0,1,0,0,0.5,1.2,54.74,Moderate
STU-7599,struggling,5.1,6.8,6.6,57.8,68.2,25,5,0,0,0,0,0.3,6.2,47.52,Moderate
STU-7600,balanced,6.1,8.3,7.7,78.6,82.5,59,1,0,1,0,0,1.1,3.1,28.82,Low
STU-7601,balanced,7.0,5.8,3.6,81.1,71.4,35,8,0,0,1,1,0.8,2.3,48.21,Moderate
STU-7602,balanced,7.7,5.5,5.9,84.6,68.3,40,5,0,0,0,0,1.3,1.5,28.53,Low
STU-7603,overworked,3.7,5.8,11.4,76.6,79.8,71,2,0,1,0,0,0.9,2.3,50.48,Moderate
STU-7604,balanced,7.7,6.3,6.2,83.2,64.5,8,8,0,1,0,0,0.7,1.2,44.46,Moderate
STU-7605,high_achiever,7.5,6.5,8.6,93.2,81.1,33,8,0,1,0,0,0.6,1.6,38.97,Moderate
STU-7606,balanced,8.5,7.2,5.7,74.4,80.0,66,7,0,0,0,0,1.7,1.7,24.92,Low
STU-7607,balanced,6.8,7.0,8.0,79.0,79.3,42,6,0,0,0,0,1.0,2.0,31.74,Moderate
STU-7608,balanced,6.3,6.4,6.2,83.3,84.4,33,4,1,0,0,0,1.3,2.9,39.18,Moderate
STU-7609,overworked,8.3,6.7,8.5,92.8,79.4,3,0,0,1,0,0,0.7,3.1,41.57,Moderate
STU-7610,overworked,6.0,4.6,13.0,70.5,57.2,6,6,0,1,1,0,0.2,2.2,83.73,Critical
STU-7611,balanced,8.1,7.0,4.9,85.9,84.3,68,8,0,0,0,0,1.3,2.3,27.5,Low
STU-7612,overworked,5.1,5.7,9.8,88.0,85.4,31,1,0,1,0,0,0.4,2.7,48.1,Moderate
STU-7613,balanced,7.6,7.4,5.7,84.0,79.2,74,2,0,0,1,0,1.0,0.8,26.72,Low
STU-7614,overworked,5.2,6.6,9.9,83.6,65.9,11,1,0,0,0,0,0.2,1.5,40.09,Moderate
STU-7615,balanced,7.9,7.2,7.3,86.4,76.9,17,8,1,0,1,0,0.4,2.9,42.8,Moderate
STU-7616,overworked,2.4,5.2,8.3,69.5,72.7,13,6,1,1,1,0,0.2,3.0,81.62,Critical
STU-7617,struggling,4.6,5.2,3.9,64.6,53.7,57,7,1,1,1,0,0.7,6.1,71.87,High
STU-7618,overworked,3.8,4.2,10.1,67.0,63.5,55,0,1,1,1,1,0.0,2.9,77.31,Critical
STU-7619,overworked,6.8,4.5,6.9,69.7,56.5,20,6,1,0,0,0,0.0,3.1,52.37,Moderate
STU-7620,overworked,5.9,6.1,8.0,84.1,55.5,28,1,1,1,0,0,0.5,3.1,48.28,Moderate
STU-7621,high_achiever,8.5,6.7,6.5,85.0,86.5,69,5,0,0,0,0,1.2,1.2,23.13,Low
STU-7622,high_achiever,8.4,7.3,8.1,98.9,81.1,7,5,1,0,0,0,0.4,1.6,38.02,Moderate
STU-7623,struggling,5.5,3.3,2.1,62.8,54.1,43,6,1,1,1,0,0.5,4.7,71.7,High
STU-7624,struggling,8.0,4.5,7.8,60.5,39.4,10,2,1,1,0,0,0.2,6.5,76.63,Critical
STU-7625,overworked,6.0,4.9,9.7,76.5,82.0,78,2,0,0,0,0,0.7,1.4,37.04,Moderate
STU-7626,struggling,2.2,4.1,3.8,61.3,59.6,42,7,1,0,1,1,0.3,7.2,86.7,Critical
STU-7627,balanced,7.2,5.8,5.9,86.0,69.3,90,2,0,0,0,0,0.7,2.5,28.53,Low
STU-7628,high_achiever,7.9,6.5,7.5,86.2,84.3,60,5,1,0,0,0,0.6,1.4,36.67,Moderate
STU-7629,struggling,5.3,6.3,3.1,58.6,67.3,88,6,0,1,1,1,0.5,6.7,69.86,High
STU-7630,high_achiever,7.1,7.1,6.3,98.8,77.9,20,6,0,1,0,0,1.4,1.1,33.85,Moderate
STU-7631,high_achiever,8.8,6.0,5.2,89.7,82.7,35,6,1,0,0,0,0.5,0.4,37.52,Moderate
STU-7632,struggling,6.2,3.8,3.1,71.7,61.9,73,0,1,1,1,1,0.8,5.7,66.92,High
STU-7633,balanced,8.0,6.4,5.4,90.9,67.8,48,3,0,0,0,0,1.2,1.1,23.26,Low
STU-7634,struggling,3.2,6.5,3.6,85.0,63.5,81,1,0,0,1,1,0.6,3.2,49.9,Moderate
STU-7635,struggling,2.3,4.1,2.8,61.5,61.9,70,7,1,1,0,1,0.2,6.1,82.3,Critical
STU-7636,high_achiever,8.2,6.2,7.3,95.3,76.4,31,6,0,0,0,1,1.6,1.3,36.32,Moderate
STU-7637,at_risk,2.6,4.8,2.1,52.0,39.4,63,0,0,0,0,1,0.1,5.7,70.9,High
STU-7638,overworked,6.3,5.2,10.3,62.8,79.0,87,1,0,1,0,1,0.2,0.9,57.81,High
STU-7639,struggling,6.1,4.5,5.1,58.0,46.4,30,5,1,0,1,0,0.1,3.8,64.81,High
STU-7640,overworked,4.4,2.2,9.2,68.3,73.0,9,1,1,1,1,1,0.3,2.7,90.56,Critical
STU-7641,at_risk,1.2,2.2,0.1,35.0,29.6,5,8,0,0,1,0,0.3,6.6,100.0,Critical
STU-7642,at_risk,1.6,3.5,0.5,49.2,27.9,21,0,1,0,1,1,0.1,5.1,91.47,Critical
STU-7643,struggling,6.2,5.6,1.9,85.0,66.2,67,8,1,0,1,0,0.1,3.5,54.55,Moderate
STU-7644,balanced,7.9,8.4,6.1,76.7,70.9,1,1,0,1,0,0,1.5,1.0,30.86,Moderate
STU-7645,overworked,4.7,6.0,11.3,100.0,66.9,72,1,0,1,0,0,0.3,1.9,48.03,Moderate
STU-7646,high_achiever,7.3,7.3,8.2,89.7,80.7,41,0,0,1,1,0,0.8,1.2,35.0,Moderate
STU-7647,high_achiever,8.0,7.1,8.8,92.5,88.6,54,0,0,0,0,0,2.0,1.7,19.62,Low
STU-7648,balanced,7.1,5.7,6.2,77.6,67.9,44,0,0,1,0,0,0.9,2.5,34.11,Moderate
STU-7649,balanced,8.0,7.3,5.7,78.9,79.0,25,2,0,0,1,0,1.0,1.9,27.72,Low
STU-7650,high_achiever,8.9,6.2,7.4,93.9,86.4,44,2,0,0,0,0,1.3,1.8,25.5,Low
STU-7651,high_achiever,9.5,6.4,9.0,93.2,83.9,32,5,1,1,0,0,1.2,1.3,38.6,Moderate
STU-7652,overworked,3.9,5.1,10.9,85.2,73.6,81,4,1,1,0,0,0.9,3.9,64.12,High
STU-7653,overworked,7.9,5.3,9.6,87.6,69.3,1,0,0,1,1,0,0.0,2.0,54.6,Moderate
STU-7654,balanced,6.8,6.6,4.9,73.6,65.4,56,4,0,1,0,0,0.9,1.6,34.87,Moderate
STU-7655,balanced,7.5,7.6,4.3,75.0,88.3,30,8,0,0,1,0,1.5,1.3,28.61,Low
STU-7656,high_achiever,7.4,6.3,7.8,80.0,79.2,84,8,1,1,0,0,1.7,1.4,43.77,Moderate
STU-7657,struggling,3.2,5.4,0.8,56.9,27.0,18,3,1,0,0,1,0.3,4.1,72.47,High
STU-7658,high_achiever,8.6,7.0,8.2,83.5,79.0,63,6,1,1,0,0,1.5,1.8,40.2,Moderate
STU-7659,overworked,5.1,4.9,10.4,64.5,72.0,89,0,0,1,0,1,1.2,1.9,52.55,Moderate
STU-7660,balanced,7.6,6.3,5.4,90.7,79.5,48,2,0,0,0,0,1.0,2.3,23.86,Low
STU-7661,struggling,4.3,4.0,0.0,47.5,51.8,26,4,1,0,1,1,0.5,4.8,78.72,Critical
STU-7662,struggling,5.2,4.8,5.0,68.9,43.5,82,6,1,1,1,0,0.5,6.2,76.01,Critical
STU-7663,at_risk,2.0,3.1,3.3,60.6,31.9,81,5,0,1,1,1,0.0,5.3,91.39,Critical
STU-7664,struggling,2.7,5.0,0.9,52.0,54.2,43,7,1,1,1,0,0.0,4.2,80.51,Critical
STU-7665,overworked,8.7,3.7,9.9,67.8,59.4,70,2,0,1,0,0,0.1,2.1,50.16,Moderate
STU-7666,at_risk,3.7,3.0,1.6,56.9,38.7,49,8,1,0,1,1,0.0,7.5,96.82,Critical
STU-7667,at_risk,3.6,4.9,1.8,31.8,15.0,31,8,1,1,1,1,0.0,5.8,100.0,Critical
STU-7668,overworked,6.8,5.2,8.4,84.5,58.0,39,2,0,0,0,0,0.1,2.7,37.32,Moderate
STU-7669,struggling,2.9,3.3,3.8,69.1,59.4,5,1,1,0,1,1,0.1,4.5,98.18,Critical
STU-7670,overworked,4.7,4.1,8.5,71.9,70.3,62,0,0,0,0,0,0.4,2.1,42.28,Moderate
STU-7671,balanced,6.3,7.5,5.9,78.5,74.5,72,7,0,1,1,0,1.7,1.8,38.15,Moderate
STU-7672,balanced,8.7,7.9,4.7,90.6,73.6,49,2,0,0,0,0,0.8,2.6,18.64,Low
STU-7673,struggling,3.2,4.0,6.6,50.6,44.8,76,0,1,0,0,0,0.2,5.6,70.28,High
STU-7674,overworked,4.5,5.6,11.5,61.8,63.2,1,5,1,1,0,0,0.6,1.2,82.93,Critical
STU-7675,overworked,7.4,5.6,10.3,85.5,73.2,23,8,0,1,0,0,0.3,3.0,47.9,Moderate
STU-7676,struggling,3.8,2.5,2.8,62.9,52.3,55,4,0,0,0,1,0.6,4.1,67.13,High
STU-7677,balanced,6.7,7.2,7.4,63.5,71.1,25,6,0,0,0,0,1.1,0.5,32.5,Moderate
STU-7678,balanced,6.8,6.6,4.2,81.3,65.7,80,6,0,0,0,0,0.9,1.7,32.1,Moderate
STU-7679,at_risk,2.9,4.1,4.9,54.6,25.4,82,6,1,0,1,1,0.0,4.5,89.39,Critical
STU-7680,struggling,3.4,3.4,4.9,73.9,54.2,48,4,1,0,0,0,0.0,5.0,64.99,High
STU-7681,struggling,5.9,3.1,4.5,69.6,62.8,73,2,1,1,0,0,0.4,4.3,65.15,High
STU-7682,overworked,4.2,5.7,9.5,81.4,73.4,44,8,1,0,1,1,0.1,1.1,64.24,High
STU-7683,balanced,6.8,7.2,4.7,70.5,82.3,31,4,0,0,0,0,0.6,2.1,28.45,Low
STU-7684,high_achiever,8.8,6.1,4.9,90.8,80.0,44,3,0,0,0,0,1.3,1.6,22.38,Low
STU-7685,overworked,4.0,3.9,8.6,91.6,68.6,23,7,0,1,0,0,0.7,1.0,53.47,Moderate
STU-7686,high_achiever,7.0,7.0,6.7,95.4,92.6,64,3,1,1,0,0,0.6,1.8,42.2,Moderate
STU-7687,overworked,7.1,3.4,6.7,73.5,65.9,64,1,1,0,0,1,0.7,1.4,51.14,Moderate
STU-7688,at_risk,1.4,3.8,1.3,53.4,33.6,57,1,1,0,1,0,0.0,7.2,88.18,Critical
STU-7689,balanced,6.4,7.6,4.8,71.2,70.1,28,6,1,1,1,0,1.1,1.0,48.45,Moderate
STU-7690,balanced,5.7,6.6,4.4,92.8,62.9,80,1,0,0,0,0,1.5,1.9,25.92,Low
STU-7691,struggling,3.5,4.3,4.4,54.3,59.6,1,1,0,1,0,1,0.3,5.5,89.76,Critical
STU-7692,balanced,7.0,7.1,5.6,81.7,91.7,35,8,1,0,0,0,1.4,2.2,36.78,Moderate
STU-7693,struggling,4.8,4.7,6.2,61.3,62.0,31,2,1,1,1,0,0.9,5.8,66.76,High
STU-7694,balanced,6.5,6.6,6.0,96.3,79.8,19,7,0,0,0,1,1.0,1.6,38.29,Moderate
STU-7695,high_achiever,6.7,6.2,6.4,100.0,90.6,53,4,0,1,0,0,0.6,0.6,35.49,Moderate
STU-7696,overworked,7.6,3.7,11.9,80.4,67.5,54,8,1,0,0,0,0.1,3.2,59.82,High
STU-7697,struggling,5.4,4.2,4.5,79.8,59.1,25,3,1,0,0,0,0.0,5.6,58.16,High
STU-7698,at_risk,4.2,4.1,3.7,57.2,21.7,5,1,0,0,1,1,0.3,6.4,100.0,Critical
STU-7699,overworked,3.3,3.9,10.6,93.1,68.8,86,0,1,0,1,1,0.4,2.4,67.64,High
STU-7700,at_risk,3.5,3.0,3.1,28.2,58.6,48,5,0,0,1,1,0.0,4.1,86.04,Critical
STU-7701,overworked,5.7,4.3,7.6,73.6,72.9,69,1,0,1,0,0,0.5,2.5,42.82,Moderate
STU-7702,balanced,7.3,7.3,5.9,82.2,65.2,73,2,0,0,0,0,0.8,2.5,23.63,Low
STU-7703,high_achiever,7.2,6.3,5.5,94.2,77.4,64,6,0,0,0,0,1.4,0.7,28.64,Low
STU-7704,struggling,4.5,5.4,3.2,53.6,69.0,68,6,1,0,0,1,0.4,4.5,63.54,High
STU-7705,overworked,5.8,5.0,7.5,70.2,70.9,59,7,0,1,0,0,0.5,1.4,47.01,Moderate
STU-7706,overworked,5.7,4.2,9.2,95.8,69.6,5,7,1,0,0,0,0.7,1.2,67.93,High
STU-7707,overworked,4.3,3.9,6.8,79.9,73.9,31,7,0,1,1,0,0.1,1.6,59.46,High
STU-7708,balanced,7.2,7.8,6.9,76.7,74.5,88,1,0,0,0,0,0.8,2.7,23.22,Low
STU-7709,at_risk,3.5,3.1,3.5,59.2,53.3,43,7,0,0,1,1,0.0,6.3,81.82,Critical
STU-7710,balanced,6.3,7.4,6.2,87.6,77.7,51,0,1,0,0,0,1.4,2.1,31.3,Moderate
STU-7711,high_achiever,7.2,6.7,8.5,87.1,80.9,26,2,0,1,0,0,1.2,2.1,32.85,Moderate
STU-7712,balanced,7.3,7.3,4.9,99.5,67.6,71,2,1,0,0,0,1.2,1.9,26.39,Low
STU-7713,high_achiever,7.1,5.6,7.9,82.5,90.7,86,2,0,0,0,0,0.5,1.9,29.98,Low
STU-7714,struggling,4.6,5.6,4.4,47.3,65.6,50,3,0,0,0,0,0.5,1.3,46.34,Moderate
STU-7715,balanced,10.0,7.9,4.9,86.4,71.9,76,1,0,0,0,1,1.6,1.3,20.29,Low
STU-7716,high_achiever,8.5,6.9,9.5,96.0,91.1,87,1,0,0,1,0,1.5,1.8,28.04,Low
STU-7717,overworked,4.5,4.3,10.1,84.1,70.2,62,4,1,0,1,1,0.3,2.1,66.7,High
STU-7718,at_risk,2.8,3.3,3.7,46.3,30.3,50,7,1,0,0,1,0.1,4.0,92.16,Critical
STU-7719,balanced,7.9,7.0,7.2,80.4,74.7,80,5,0,0,0,0,0.9,1.2,26.5,Low
STU-7720,high_achiever,8.7,5.9,6.7,90.0,89.6,6,4,1,1,0,0,0.8,1.8,52.82,Moderate
STU-7721,balanced,6.5,6.8,5.6,78.5,67.8,58,2,0,0,0,0,1.8,0.7,24.93,Low
